M,N,K,Alpha,Beta,Transpose A,Transpose B,A Type,B Type,C Type,D Type,Batch Count,Iterations,,Subworkload,Unique Name,GEMM Performance (TFLOPs),Kernel Time (us),id
5632,1280,1024,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,64519,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3310,1030.054,14.3332,5632_1280_1024_1_T_N
20512,1280,1024,1,1,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,17709,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3310,952.0597,56.4786,20512_1280_1024_1_T_N
32,2126,192,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1280,4623,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3311,184.5758,181.1672,32_2126_192_1280_N_N
2304,1280,9600,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,21440,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3311,1261.9,44.8713,2304_1280_9600_1_N_N
1024,5632,1280,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,58173,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3312,1022.71,14.4361,1024_5632_1280_1_N_T
9600,98304,1280,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,564,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3312,1377.261,1754.147,9600_98304_1280_1_N_T
256,1280,49152,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,21413,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3313,778.0742,41.4,256_1280_49152_1_T_N
9600,1280,2304,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,20386,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3313,1202.241,47.098,9600_1280_2304_1_T_N
256,256,1280,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,135393,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3314,27.233,6.1606,256_256_1280_1_N_T
2126,1025,245760,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,218,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3314,280.1523,3823.263,2126_1025_245760_1_N_T
9600,1280,5632,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,7990,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3315,1211.793,114.2209,9600_1280_5632_1_T_N
49152,256,1280,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,26312,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3315,910.0852,35.3948,49152_256_1280_1_N_T
256,1280,68032,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,17035,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3316,844.3207,52.8063,256_1280_68032_1_N_N
98304,1280,9600,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,587,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3316,1398.715,1727.242,98304_1280_9600_1_T_N
256,1280,49152,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,21304,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3317,764.1624,42.1537,256_1280_49152_1_T_N
641,256,245760,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,1625,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3317,157.1512,513.241,641_256_245760_1_N_T
641,245760,256,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,1000,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3318,106.3915,758.11,641_245760_256_1_N_N
2304,9600,1280,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,21733,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3318,1254.98,45.1187,2304_9600_1280_1_N_T
32,641,192,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1280,13713,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3319,163.8936,61.5159,32_641_192_1280_N_N
2304,1280,9600,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,21898,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3319,1271.757,44.5235,2304_1280_9600_1_T_N
5632,1024,1280,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,52288,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T332,933.7857,15.8109,5632_1024_1280_1_N_T
49152,256,1280,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,25503,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T332,863.5065,37.304,49152_256_1280_1_N_T
1025,245760,2126,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,88,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3320,112.6044,9512.025,1025_245760_2126_1_T_N
5632,1280,1024,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,58260,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3320,1029.391,14.3424,5632_1280_1024_1_N_N
1024,1280,5632,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,57774,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3321,940.5588,15.697,1024_1280_5632_1_N_N
2048,1280,68032,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,2967,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3321,1228.415,290.3609,2048_1280_68032_1_T_N
20512,1280,2048,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,11218,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3322,1305.542,82.3734,20512_1280_2048_1_N_N
1024,1280,68032,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,6010,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3323,1211.181,147.2462,1024_1280_68032_1_N_N
256,1280,20512,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,43725,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3324,689.5363,19.4953,256_1280_20512_1_N_N
256,1280,49152,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,22290,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3325,765.6319,42.0728,256_1280_49152_1_T_N
256,245760,641,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,1436,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3326,138.8946,580.7027,256_245760_641_1_T_N
256,20512,1280,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,58161,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3327,937.9316,14.3323,256_20512_1280_1_N_T
68032,2048,1280,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,2929,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3328,1214.007,293.8068,68032_2048_1280_1_N_T
384,245760,648,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,5318,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3329,704.6842,173.5613,384_245760_648_1_T_N
192,2126,32,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1280,3733,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T333,148.7924,224.7366,192_2126_32_1280_T_N
9600,1280,2304,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,20421,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T333,1203.312,47.0561,9600_1280_2304_1_N_N
256,1280,256,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,147692,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3330,28.9842,5.7884,256_1280_256_1_N_N
1024,1280,20512,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,17864,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3331,1007.869,53.3511,1024_1280_20512_1_N_N
1562,1024,1280,1,0,T,T,bf16_r,bf16_r,bf16_r,bf16_r,1,23508,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3332,114.8424,35.6548,1562_1024_1280_1_T_T
5632,9600,1280,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,8811,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3333,1320.604,104.8096,5632_9600_1280_1_N_T
20512,2048,1280,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,11772,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3334,1269.328,84.7235,20512_2048_1280_1_N_T
9600,1280,98304,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,552,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3335,1356.532,1780.952,9600_1280_98304_1_N_N
9600,2304,1280,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,22453,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3336,1267.074,44.6881,9600_2304_1280_1_N_T
49152,1280,256,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,23761,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3337,773.3427,41.6533,49152_1280_256_1_N_N
641,384,245760,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,1000,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3338,156.0666,775.2119,641_384_245760_1_N_T
641,245760,384,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,792,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3339,114.7949,1053.921,641_245760_384_1_N_N
256,1280,256,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,135169,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T334,27.8859,6.0164,256_1280_256_1_T_N
5632,1280,9600,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,7624,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T334,1155.09,119.8279,5632_1280_9600_1_N_N
2048,1280,20512,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,10639,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3340,1156.845,92.9614,2048_1280_20512_1_T_N
9600,1280,98304,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,549,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3341,1364.468,1770.594,9600_1280_98304_1_N_N
68032,1280,2048,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,3190,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3342,1351.021,264.0104,68032_1280_2048_1_N_N
9600,98304,1280,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,572,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3343,1411.776,1711.262,9600_98304_1280_1_N_T
256,68032,1280,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,20379,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T3344,899.8252,49.549,256_68032_1280_1_N_T
68032,1280,256,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,17543,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T335,792.1879,56.2814,68032_1280_256_1_T_N
68032,1280,1024,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,7107,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T335,1329.292,134.163,68032_1280_1024_1_T_N
1024,68032,1280,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,6893,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T336,1237.57,144.1065,1024_68032_1280_1_N_T
20512,1280,256,1,1,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,31625,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T336,484.1934,27.7632,20512_1280_256_1_T_N
192,641,32,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1280,11084,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T337,134.8769,74.7501,192_641_32_1280_T_N
49152,256,1280,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,25940,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T337,899.3307,35.818,49152_256_1280_1_N_T
641,192,32,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1280,5,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T338,-1,-1,641_192_32_1280_T_N
1024,20512,1280,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,20361,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T338,1124.196,47.8306,1024_20512_1280_1_N_T
32,192,641,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1280,5,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T339,-1,-1,32_192_641_1280_N_T
32,192,2126,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1280,4616,GEMM Performance (TFLOPs),WRT2-T33,WRT2-T339,183.7951,181.9368,32_192_2126_1280_N_T
3000,512,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,58167,GEMM Performance (TFLOPs),WRT3-T35,WRT3-T350,654.368,14.4218,3000_512_3072_1_N_T
7524,256,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,13566,GEMM Performance (TFLOPs),WRT3-T35,WRT3-T350,192.5228,61.4692,7524_256_3072_1_N_T
256,7524,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,67282,GEMM Performance (TFLOPs),WRT3-T35,WRT3-T351,962.5767,12.2943,256_7524_3072_1_N_T
3000,3072,512,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,69525,GEMM Performance (TFLOPs),WRT3-T35,WRT3-T351,792.5328,11.9076,3000_3072_512_1_N_N
120,3072,512,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,135703,GEMM Performance (TFLOPs),WRT3-T35,WRT3-T3510,61.4717,6.1408,120_3072_512_1_T_N
120,3072,144,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,175935,GEMM Performance (TFLOPs),WRT3-T35,WRT3-T3511,23.0007,4.6159,120_3072_144_1_T_N
512,3072,120,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,140067,GEMM Performance (TFLOPs),WRT3-T35,WRT3-T3512,63.5829,5.9369,512_3072_120_1_N_N
64,120,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,78673,GEMM Performance (TFLOPs),WRT3-T35,WRT3-T3513,4.5969,10.2648,64_120_3072_1_N_T
120,3072,96,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,146132,GEMM Performance (TFLOPs),WRT3-T35,WRT3-T3514,12.4003,5.7078,120_3072_96_1_T_N
120,3072,160,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,146421,GEMM Performance (TFLOPs),WRT3-T35,WRT3-T3515,20.6379,5.7159,120_3072_160_1_T_N
120,3072,64,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,169614,GEMM Performance (TFLOPs),WRT3-T35,WRT3-T3516,9.3213,5.0621,120_3072_64_1_T_N
120,3072,240,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,159575,GEMM Performance (TFLOPs),WRT3-T35,WRT3-T3517,33.7901,5.2367,120_3072_240_1_T_N
72,120,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,81297,GEMM Performance (TFLOPs),WRT3-T35,WRT3-T3518,5.1762,10.2554,72_120_3072_1_N_T
120,3072,72,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,163027,GEMM Performance (TFLOPs),WRT3-T35,WRT3-T3519,10.3757,5.1162,120_3072_72_1_T_N
512,120,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,100000,GEMM Performance (TFLOPs),WRT3-T35,WRT3-T352,46.0572,8.1961,512_120_3072_1_N_T
120,3072,120,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,140484,GEMM Performance (TFLOPs),WRT3-T35,WRT3-T3520,14.0485,6.2977,120_3072_120_1_T_N
320,125,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,57465,GEMM Performance (TFLOPs),WRT3-T35,WRT3-T3521,17.1477,14.332,320_125_3072_1_N_T
320,3072,125,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,81375,GEMM Performance (TFLOPs),WRT3-T35,WRT3-T3522,23.9884,10.2449,320_3072_125_1_N_N
144,120,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,81246,GEMM Performance (TFLOPs),WRT3-T35,WRT3-T3523,10.2575,10.3503,144_120_3072_1_N_T
256,3072,7524,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,13904,GEMM Performance (TFLOPs),WRT3-T35,WRT3-T3524,192.7926,61.3832,256_3072_7524_1_T_N
120,120,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,81385,GEMM Performance (TFLOPs),WRT3-T35,WRT3-T3525,8.631,10.2507,120_120_3072_1_N_T
160,120,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,81328,GEMM Performance (TFLOPs),WRT3-T35,WRT3-T353,11.5013,10.2567,160_120_3072_1_N_T
96,120,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,81434,GEMM Performance (TFLOPs),WRT3-T35,WRT3-T354,6.8972,10.2619,96_120_3072_1_N_T
240,120,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,76625,GEMM Performance (TFLOPs),WRT3-T35,WRT3-T355,16.3368,10.8312,240_120_3072_1_N_T
7524,3072,256,1,1,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,10177,GEMM Performance (TFLOPs),WRT3-T35,WRT3-T356,144.511,81.8915,7524_3072_256_1_T_N
512,3072,3000,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,62353,GEMM Performance (TFLOPs),WRT3-T35,WRT3-T357,713.5877,13.225,512_3072_3000_1_T_N
256,3072,7524,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,15336,GEMM Performance (TFLOPs),WRT3-T35,WRT3-T358,212.4706,55.6982,256_3072_7524_1_N_N
125,3072,320,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,67799,GEMM Performance (TFLOPs),WRT3-T35,WRT3-T359,19.99,12.2941,125_3072_320_1_T_N
10,925632,1,1,0,N,N,f32_r,f32_r,f32_r,f32_r,1,25448,GEMM Performance (TFLOPs),WRT3-T36,WRT3-T360,0.5652,32.7525,10_925632_1_1_N_N
12,1,592704,1,0,N,N,f32_r,f32_r,f32_r,f32_r,1,45252,GEMM Performance (TFLOPs),WRT3-T36,WRT3-T360,0.758,18.7669,12_1_592704_1_N_N
8,875568,1,1,0,N,N,f32_r,f32_r,f32_r,f32_r,1,27140,GEMM Performance (TFLOPs),WRT3-T36,WRT3-T361,0.4563,30.7048,8_875568_1_1_N_N
9,786144,1,1,0,N,N,f32_r,f32_r,f32_r,f32_r,1,29535,GEMM Performance (TFLOPs),WRT3-T36,WRT3-T361,0.4945,28.6141,9_786144_1_1_N_N
128,98304,48,1,0,N,N,f32_r,f32_r,f32_r,f32_r,1,20347,GEMM Performance (TFLOPs),WRT3-T36,WRT3-T3610,29.4796,40.9762,128_98304_48_1_N_N
128,98304,48,1,0,T,N,f32_r,f32_r,f32_r,f32_r,1,16412,GEMM Performance (TFLOPs),WRT3-T36,WRT3-T3611,23.7222,50.921,128_98304_48_1_T_N
48,48,614400,1,0,N,T,f32_r,f32_r,f32_r,f32_r,1,6568,GEMM Performance (TFLOPs),WRT3-T36,WRT3-T3612,22.3006,126.9542,48_48_614400_1_N_T
1,592704,12,1,0,N,N,f32_r,f32_r,f32_r,f32_r,1,50846,GEMM Performance (TFLOPs),WRT3-T36,WRT3-T3613,0.8678,16.3919,1_592704_12_1_N_N
48,98304,48,1,0,T,N,f32_r,f32_r,f32_r,f32_r,1,33898,GEMM Performance (TFLOPs),WRT3-T36,WRT3-T3614,18.4215,24.59,48_98304_48_1_T_N
1,786144,9,1,0,N,N,f32_r,f32_r,f32_r,f32_r,1,40695,GEMM Performance (TFLOPs),WRT3-T36,WRT3-T3615,0.6906,20.4901,1_786144_9_1_N_N
1,925632,10,1,0,N,N,f32_r,f32_r,f32_r,f32_r,1,36998,GEMM Performance (TFLOPs),WRT3-T36,WRT3-T3616,0.8031,23.0503,1_925632_10_1_N_N
9,1,786144,1,0,N,N,f32_r,f32_r,f32_r,f32_r,1,42101,GEMM Performance (TFLOPs),WRT3-T36,WRT3-T3617,0.7122,19.8696,9_1_786144_1_N_N
120,3072,48,1,1,N,N,f32_r,f32_r,f32_r,f32_r,128,4618,GEMM Performance (TFLOPs),WRT3-T36,WRT3-T3618,25.1005,180.4681,120_3072_48_128_N_N
8,1,875568,1,0,N,N,f32_r,f32_r,f32_r,f32_r,1,50792,GEMM Performance (TFLOPs),WRT3-T36,WRT3-T3619,0.8523,16.4368,8_1_875568_1_N_N
12,592704,1,1,0,N,N,f32_r,f32_r,f32_r,f32_r,1,37042,GEMM Performance (TFLOPs),WRT3-T36,WRT3-T362,0.6317,22.5171,12_592704_1_1_N_N
48,614400,48,1,0,N,N,f32_r,f32_r,f32_r,f32_r,1,6162,GEMM Performance (TFLOPs),WRT3-T36,WRT3-T362,20.9415,135.1937,48_614400_48_1_N_N
120,48,3072,1,0,N,T,f32_r,f32_r,f32_r,f32_r,128,6361,GEMM Performance (TFLOPs),WRT3-T36,WRT3-T3620,34.5738,131.0196,120_48_3072_128_N_T
48,98304,128,1,0,T,N,f32_r,f32_r,f32_r,f32_r,1,18513,GEMM Performance (TFLOPs),WRT3-T36,WRT3-T3621,26.8167,45.0451,48_98304_128_1_T_N
48,3072,120,1,0,T,N,f32_r,f32_r,f32_r,f32_r,128,5144,GEMM Performance (TFLOPs),WRT3-T36,WRT3-T3622,27.9608,162.007,48_3072_120_128_T_N
128,48,98304,1,0,N,T,f32_r,f32_r,f32_r,f32_r,1,16884,GEMM Performance (TFLOPs),WRT3-T36,WRT3-T3623,24.5445,49.2151,128_48_98304_1_N_T
48,48,98304,1,0,N,T,f32_r,f32_r,f32_r,f32_r,1,25444,GEMM Performance (TFLOPs),WRT3-T36,WRT3-T363,13.816,32.787,48_48_98304_1_N_T
48,98304,128,1,0,N,N,f32_r,f32_r,f32_r,f32_r,1,18512,GEMM Performance (TFLOPs),WRT3-T36,WRT3-T364,26.8229,45.0346,48_98304_128_1_N_N
10,1,925632,1,0,N,N,f32_r,f32_r,f32_r,f32_r,1,37002,GEMM Performance (TFLOPs),WRT3-T36,WRT3-T365,0.8218,22.5266,10_1_925632_1_N_N
48,128,98304,1,0,N,T,f32_r,f32_r,f32_r,f32_r,1,16974,GEMM Performance (TFLOPs),WRT3-T36,WRT3-T366,24.579,49.1461,48_128_98304_1_N_T
48,98304,48,1,0,N,N,f32_r,f32_r,f32_r,f32_r,1,33939,GEMM Performance (TFLOPs),WRT3-T36,WRT3-T367,18.4401,24.5652,48_98304_48_1_N_N
1,875568,8,1,0,N,N,f32_r,f32_r,f32_r,f32_r,1,38219,GEMM Performance (TFLOPs),WRT3-T36,WRT3-T368,0.6403,21.8804,1_875568_8_1_N_N
48,614400,48,1,0,T,N,f32_r,f32_r,f32_r,f32_r,1,6070,GEMM Performance (TFLOPs),WRT3-T36,WRT3-T369,20.6249,137.2689,48_614400_48_1_T_N
224,368640,16,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,19380,GEMM Performance (TFLOPs),WRT3-T37,WRT3-T370,61.4258,43.0179,224_368640_16_1_N_N
18992,1024,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,9823,GEMM Performance (TFLOPs),WRT3-T37,WRT3-T370,1228.969,97.2257,18992_1024_3072_1_N_T
10,10,368640,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,30102,GEMM Performance (TFLOPs),WRT3-T37,WRT3-T371,2.7555,26.7563,10_10_368640_1_N_T
221,10,368640,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,8655,GEMM Performance (TFLOPs),WRT3-T37,WRT3-T371,16.9128,96.3406,221_10_368640_1_N_T
256,3072,512,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,135697,GEMM Performance (TFLOPs),WRT3-T37,WRT3-T3710,131.1523,6.1402,256_3072_512_1_N_N
18992,3072,1024,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,9626,GEMM Performance (TFLOPs),WRT3-T37,WRT3-T3711,1203.422,99.2896,18992_3072_1024_1_N_N
1024,4800,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,36780,GEMM Performance (TFLOPs),WRT3-T37,WRT3-T3712,1125.06,26.8421,1024_4800_3072_1_N_T
10,368640,10,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,19388,GEMM Performance (TFLOPs),WRT3-T37,WRT3-T3713,1.7151,42.9885,10_368640_10_1_T_N
2722,3072,256,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,29066,GEMM Performance (TFLOPs),WRT3-T37,WRT3-T3714,149.3231,28.6716,2722_3072_256_1_N_N
256,3072,2722,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,23891,GEMM Performance (TFLOPs),WRT3-T37,WRT3-T3715,123.146,34.7663,256_3072_2722_1_T_N
256,512,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,100000,GEMM Performance (TFLOPs),WRT3-T37,WRT3-T3716,97.3049,8.2761,256_512_3072_1_N_T
512,3072,256,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,135632,GEMM Performance (TFLOPs),WRT3-T37,WRT3-T3717,131.0699,6.1441,512_3072_256_1_T_N
40,10,120,1,0,T,T,bf16_r,bf16_r,bf16_r,bf16_r,3072,37001,GEMM Performance (TFLOPs),WRT3-T37,WRT3-T3718,13.0874,22.534,40_10_120_3072_T_T
10,120,40,1,0,T,T,bf16_r,bf16_r,bf16_r,bf16_r,3072,23940,GEMM Performance (TFLOPs),WRT3-T37,WRT3-T3719,8.4722,34.8092,10_120_40_3072_T_T
2722,256,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,28881,GEMM Performance (TFLOPs),WRT3-T37,WRT3-T372,148.0047,28.927,2722_256_3072_1_N_T
400,3072,512,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,135679,GEMM Performance (TFLOPs),WRT3-T37,WRT3-T3720,204.6979,6.1471,400_3072_512_1_T_N
512,400,3072,1,0,N,T,bf16_r,bf16_r,bf16_r,bf16_r,1,90491,GEMM Performance (TFLOPs),WRT3-T37,WRT3-T3721,136.5444,9.2153,512_400_3072_1_N_T
10,368640,10,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,16963,GEMM Performance (TFLOPs),WRT3-T37,WRT3-T373,1.5007,49.1287,10_368640_10_1_N_N
10,368640,221,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,7142,GEMM Performance (TFLOPs),WRT3-T37,WRT3-T374,13.9487,116.8132,10_368640_221_1_T_N
1024,3072,4800,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,1,37041,GEMM Performance (TFLOPs),WRT3-T37,WRT3-T375,1230.942,24.5332,1024_3072_4800_1_N_N
1024,3072,18992,1,0,T,N,bf16_r,bf16_r,bf16_r,bf16_r,1,9937,GEMM Performance (TFLOPs),WRT3-T37,WRT3-T376,1230.62,97.0952,1024_3072_18992_1_T_N
40,120,10,1,0,N,N,bf16_r,bf16_r,bf16_r,bf16_r,3072,25418,GEMM Performance (TFLOPs),WRT3-T37,WRT3-T377,8.9962,32.7817,40_120_10_3072_N_N
